YEAR,DUNSNO,COMPANYNAME,NATIONALCODE,COUNTYCODE,STATECODE,CITYCODE,STREETADDRESS,CITY,STATE,ZIPCODE,ZIPCODE4,MAILINGADDRESSCODE,MAILINGADDRESS,MAILINGCITYNAME,MAILINGSTATE,MAILINGZIPCODE,MAILINGZIPCODE4,PHONENUMBER,PRINCIPAL,DDM,BUSINESSDESCRIPTION,YEARSTARTED,SLS,SLSCODE,EMPLOYEESTHISSITE,EMPLOYEESTHISSITECODE,EMPLOYEESALLSITES,EMPLOYEESALLSITESCODE,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,SECONDARYNAME,PARENTCITYNAME,PARENTSTATE,DANDBOFFICE,HQDUNSNO,PARENTDUNSNO,ULTDUNSNO,STATUS,SUBSIDIARYINDICATOR,MANUFACTURING,SALESGROWTH,EMPLOYMENTGROWTH,SMSACODE,BASEYEARSALES,BASEYEAREMPLOYMENT,TRENDYEARSALES,TRENDYEAREMPLOYMENT,POPULATIONCODE,TRANSACTIONCODE,HIERCODE,DIASCODE,REPORTDATE
2000,1103352,JSR DESIGN,0,313,45,5736,3650 XIMINES LN N,MINNEAPOLIS,MN,55441,1496,,,,,,,7635939264,JOAN RISCHALL,OWNER,BUS SERVICES NEC,2000,52000,2,1,0,1,0,7389,304,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1018
2000,1104525,WINTHER CONSTRUCTION,0,313,45,5736,3345 XENWOOD AVE S,MINNEAPOLIS,MN,55416,2136,,,,,,,9529255756,DOUG WINTHER,OWNER,SNGL-FAM HSNG CNSTR,2000,100000,2,1,0,1,0,1521,101,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1018
2000,1141733,HERDS INC,0,918,45,129,3335 SAINT CROIX TRL S,AFTON,MN,55001,7301,,P O BOX 212,AFTON,MN,55001,212,6514363514,DAVID A SCHMIDT,OWNER,BEAUTY SHOPS,2000,18000,2,1,0,1,0,7231,9902,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,1211
2000,1141741,WAHL & ASSOCIATES,0,918,45,8235,124 2ND ST S STE 100,STILLWATER,MN,55082,5179,,,,,,,6514398101,SCOTT WAHL,OWNER,BUS CONSULTING NEC,2000,61000,2,1,0,1,0,8748,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,1211
2000,1141782,JIWA MANAGEMENT INC,0,698,45,7647,3594 OWASSO ST,SAINT PAUL,MN,55126,3504,,,,,,,6514832810,AFZAL MOGHUL,PRESIDENT,EATING PLACES,2000,100000,2,4,0,4,0,5812,117,,,,,TAJ MAHAL,,,,,,,0,0,1,,,370,,,,,8,3,,,1211
2000,1141808,KAL BOR UNDERGROUND,0,203,45,2222,,DELFT,MN,56101,,,RUR RTE 3 BOX 242,WINDOM,MN,56101,9436,5078316994,GARY KALASH,PRINCIPAL,WTER SWER UTIL LN,2000,660000,2,8,0,8,0,1623,202,,,,,,,,,,,,0,0,1,,,,,,,,4,3,,,1211
2000,1183909,ABSOLUTE AUTOMOTIVE SERVI,0,962,45,2208,128 BABCOCK BLVD W,DELANO,MN,55328,8614,,,,,,,7639723041,SHANNON SKARTVEDT,OWNER,ATMTVE RPR SHPS NE,2000,180000,2,4,0,4,0,7539,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,1019
2000,1203046,LEGENDS CLUB LLC,0,313,45,5736,6800 FRANCE AVE S STE 178,MINNEAPOLIS,MN,55435,2004,,,,,,,6129205100,JAKE ENEBAK,,MBRSHP SPT RCTN CL,2000,0,2,0,2,0,2,7997,9906,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1204929,G&R VENDING,0,313,45,2514,7781 HERITAGE RD,EDEN PRAIRIE,MN,55346,4431,,,,,,,9529759519,JEFF DAGG,OWNER,MERCH MACH OPERATRS,2000,120000,2,2,0,2,0,5962,101,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1206957,R&R TIRE SERVICE,0,247,45,213,2003 E LAKE VICTORIA RD S,ALEXANDRIA,MN,56308,8913,,,,,,,3207624196,NEIL ROERS,OWNER,AUTO HOME SPPL STR,2000,67000,2,1,0,1,0,5531,9901,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1019
2000,1207161,BENS SKATE SHARPENING,0,918,45,1936,7520 HILLSIDE TRL S,COTTAGE GROVE,MN,55016,3122,,,,,,,6514597721,BENEDICT COTRONEO,OWNER,REPAIR SVCS NEC,2000,36000,2,1,0,1,0,7699,908,,,,,COTTAGE ICE ARENA,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1207179,HUGO PLUMBING & PUMP SERVICE,0,918,45,3062,9600 180TH ST N,FOREST LAKE,MN,55025,3609,,,,,,,6514334866,SUSAN PHILL,OWNER,PLBNG HTNG AIR-CO,2000,150000,2,3,0,3,0,1711,200,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1207187,YOUR HEALTH NUTRITION CONSULTI,0,698,45,7647,5615 PASCAL ST,SAINT PAUL,MN,55126,8587,,,,,,,6517845895,AMY PLEIMLING,PARTNER,MISC FOOD STORES,2000,91000,2,2,0,2,0,5499,100,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1207393,GIFT BASKETS BY DESIGN,0,797,45,2614,20370 MEADOWVALE RD NW,ELK RIVER,MN,55330,8512,,,,,,,7634411937,MARY REAK,OWNER,GFT NVLTY SVENR S,2000,33000,2,1,0,1,0,5947,104,,,,,,,,,,,,0,0,1,,,503,,,,,5,2,,,1019
2000,1208367,AARBOR HOMES INC,0,786,45,7857,1865 DOMINION AVE,SHAKOPEE,MN,55379,4304,,,,,,,9522332599,LAMONT STEINWAND,PRESIDENT,RL ESTE AGNTS MGRS,2000,4400000,0,8,0,8,0,6531,100,,,,,AARBOR REALITY,,,,,,,0,0,1,,,370,,,,,6,3,,,1221
2000,1208466,PONDS GOLF COURSE,0,38,45,7556,2881 229 AVE NW,SAINT FRANCIS,MN,55070,,,,,,,,7637531100,TIMOTHY O CONNER,PARTNER,PUBLIC GOLF COURSES,2000,370000,2,8,0,8,0,7992,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1208508,TRIO SALON & SPA,0,313,45,1541,504 JEFFERSON HWY N,CHAMPLIN,MN,55316,1462,,,,,,,7634276714,ROSE SPENCE,PARTNER,BEAUTY SHOPS,2000,18000,2,1,1,1,1,7231,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1208516,FLY IN MY SOUP ENTERTAINMENT,0,313,45,5736,7601 WAYZATA BLVD STE 207,MINNEAPOLIS,MN,55426,1637,,,,,,,7633987687,THOM MELCHER,PRESIDENT,ENTRS ENTRTNMNT GR,2000,27000,2,1,0,1,0,7929,9906,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1208573,PROLITE AUTO GLASS INC,0,38,45,5736,602 RECO LN NE,MINNEAPOLIS,MN,55432,1900,,P O BOX 32956,MINNEAPOLIS,MN,55432,956,7637859500,ROD ELLISON,PRESIDENT,ATMTV GLS RPLCMT SH,2000,300000,2,6,0,6,0,7536,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1208821,DARLING DRESSES,0,38,45,5736,11540 7TH ST NE,MINNEAPOLIS,MN,55434,1884,,,,,,,7637558164,DEBRA SEGER,OWNER,WOMENS CLOTHNG STRS,2000,51000,2,1,0,1,0,5621,103,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1210785,MID MINNESOTA WOMENS CENTER,0,214,45,1088,2602 OAK ST,BRAINERD,MN,56401,3816,,,,,,,2188280022,LOUISE SELISKI,DIRECTOR,CHILD DAY CARE SVCS,2000,34000,2,3,2,3,2,8351,0,,,,,ALEX BRANDON CHILD SAFTEY CTR,,,,,,,0,0,1,,,,,,,,5,2,,,1019
2000,1210793,CASS LAKE CHAMBER OF COMMERCE,0,137,45,1459,6242 UPPER CASS FRONTAGE,CASS LAKE,MN,56633,3058,,P O BOX 550,CASS LAKE,MN,56633,550,2183352250,DAN EVANS,DIRECTOR,BUSINESS ASSOCIATNS,2000,99000,2,2,0,2,0,8611,9902,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1019
2000,1210991,MAKADEGWANS NATIVE GIFT SHOP,0,654,45,4063,777 LADY LUCK DR,HINCKLEY,MN,55037,6400,,,,,,,3203847896,TRISHA MOOSE,OWNER,GFT NVLTY SVENR S,2000,33000,2,1,0,1,0,5947,104,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1019
2000,1211205,STUDENT PLDGE AGNST GUN VLENCE,0,742,45,6226,401 DIVISION ST S,NORTHFIELD,MN,55057,2019,,,,,,,5076455378,MARY LOUIS GROW,DIRECTOR,SPTG GDS BCYLE SHP,2000,47000,2,1,0,1,0,5941,202,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1019
2000,1211221,CALEDONIA VIDEO & ARCADE,0,324,45,1368,219 S KINGSTON ST,CALEDONIA,MN,55921,1317,,,,,,,5077255324,JULIE STEMPER,OWNER,VIDEO TAPE RENTAL,2000,31000,2,1,0,1,0,7841,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1019
2000,1211338,LAINDEPENDIENTE INSURANCE CO,0,313,45,5736,2019 E LAKE ST,MINNEAPOLIS,MN,55407,1929,,,,,,,6127218555,JOSE CASTANEDA,OWNER,INSURANCE AGNTS SV,2000,83000,2,1,0,1,0,6411,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1211346,612 RECORDS INC,0,38,45,5736,912 40TH AVE NE,MINNEAPOLIS,MN,55421,2908,,,,,,,6127884474,ROBERT BEDARD,PRESIDENT,RCD PRRCRDED TP ST,2000,210000,2,4,0,4,0,5735,203,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1211353,VAENTIANE TRAVEL & GIFT SHOP,0,313,45,5736,2727 NICOLLET AVE,MINNEAPOLIS,MN,55408,1620,,,,,,,6128741202,PHEAVANH SOUVANNALATH,OWNER,GFT NVLTY SVENR S,2000,71000,2,2,0,2,0,5947,104,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1211361,DIEM FASHION,0,313,45,5736,2727 NICOLLET AVE STE 2,MINNEAPOLIS,MN,55408,1639,,,,,,,6128790646,HOANH HUYNH,OWNER,WOMENS CLOTHNG STRS,2000,100000,2,2,1,2,1,5621,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1211916,EURO NAILS,0,918,45,8235,1340 FRONTAGE RD W,STILLWATER,MN,55082,2104,,,,,,,6514397571,ANDY LE,PARTNER,BEAUTY SHOPS,2000,33000,2,2,0,2,0,7231,104,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1211932,BAMBOLEO BAR & CAFE,0,698,45,7647,162 DALE ST N,SAINT PAUL,MN,55102,2028,,,,,,,6512902041,LEO GADBOIS,PRESIDENT,EATING PLACES,2000,660000,2,30,0,30,0,5812,9902,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1211965,MC COLLUM BETTY FOR CONGRESS,0,698,45,7647,1821 UNIVERSITY AVE W,SAINT PAUL,MN,55104,2801,,P O BOX 14131,SAINT PAUL,MN,55114,131,6516031505,BILL HARPER,MANAGER,POLITICAL ORGNZTNS,2000,510000,2,10,0,10,0,8651,9902,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1212013,BANNISTER STEVEN,0,225,45,7647,3923 SIBLEY MEMORIAL HWY,SAINT PAUL,MN,55122,1415,,,,,,,6514527938,STEVEN BANNISTER,OWNER,EATING PLACES,2000,26000,2,1,0,1,0,5812,9903,,,,,HEAVENLY RIBS & CATERING,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1212021,RANDYS ANTIQUES & GIFTS INC,0,698,45,7647,1144 GRAND AVE,SAINT PAUL,MN,55105,2628,,,,,,,6513120303,RANDY BRADSHAW,PRESIDENT,USED MERCH STORES,2000,180000,2,4,0,4,0,5932,200,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1212047,OAKDALE COLLISION CENTER,0,918,45,7647,1040 GERSHWIN AVE N,SAINT PAUL,MN,55128,6124,,,,,,,6512640909,DONALD JUEN,PRESIDENT,TP BDY RPR PNT SH,2000,220000,2,5,1,5,1,7532,404,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1212229,PRESSED FLWERS FROM SCRET GRDN,0,456,45,4945,255 N MONTGOMERY AVE,LE CENTER,MN,56057,1508,,,,,,,5073574968,SHEILA BECKER,OWNER,FLORISTS,2000,56000,2,2,0,2,0,5992,9901,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1019
2000,1212435,NICOLAS COFFEE,0,533,45,5078,208 N SIBLEY AVE,LITCHFIELD,MN,55355,2141,,P O BOX 641,LITCHFIELD,MN,55355,641,3206931200,NICOLE ANDERSON,OWNER,EATING PLACES,2000,24000,2,1,0,1,0,5812,304,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1019
2000,1213920,MATTS PROFESSIONAL GUITAR INST,0,698,45,7647,247 1/2 SNELLING AVE S,SAINT PAUL,MN,55105,2044,,,,,,,6516902279,MATT PRUDOEHL,OWNER,MUSICAL INSTRMT STR,2000,66000,2,1,0,1,0,5736,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1214340,JOONESOTA CORP,0,698,45,7647,3625 TALMAGE CIR STE 208,SAINT PAUL,MN,55110,4158,,,,,,,6517627700,JOON JEONG,PRESIDENT,NONDURABLE GDS NEC,2000,140000,2,2,0,2,0,5199,9914,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1018
2000,1215990,WISE CONTACT US OPTICAL CORP,0,819,45,7549,6925 SAUKVIEW DR,SAINT CLOUD,MN,56303,813,,,,,,,3202515220,JOANNE LEE,MANAGER,OPTICAL GDS STORES,2000,100000,2,2,0,2,0,5995,0,,,,,,,,,,,,0,0,1,,,503,,,,,7,2,,,1019
2000,1216022,MIT ELEMENTARY CHARTER SCHOOL,0,698,45,7647,1515 BREWSTER ST,SAINT PAUL,MN,55108,2612,,,,,,,6516590734,"LATANYA WASHINGTON""",DIRECTOR,ELMNTRY SCNDRY SCL,2000,0,2,0,2,0,2,8211,0,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1216956,HAIR BY CARE,0,808,45,3951,32106 JESSENLAND RD,HENDERSON,MN,56044,3368,,,,,,,5072483360,CARRIE LAABS,OWNER,BEAUTY SHOPS,2000,16000,2,1,0,1,0,7231,9902,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1016
2000,1217319,FIRST RATE NURSING SERVICE,0,38,45,5736,1213 ONONDAGA WAY NE,MINNEAPOLIS,MN,55432,3533,,,,,,,7637830853,STACEY PARKHURST,OWNER,SKLLD NRSNG CR FCLT,2000,21000,2,1,0,1,0,8051,0,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1019
2000,1218804,NORTH LAND FABRICATION,0,137,45,1459,226 1ST SW,CASS LAKE,MN,56633,,,RUR RTE 1 BOX 257C,LAPORTE,MN,56461,9760,2183350087,CHAD SANDBERG,PARTNER,BLST FRNCS STL MLL,2000,400000,2,6,0,6,0,3312,9906,,,,,,,,,,,,0,0,0,,,,,,,,4,2,,,1018
2000,1219430,SWEET WALTERS ANTIQUES,0,313,45,5736,2207 LYNDALE AVE S,MINNEAPOLIS,MN,55405,3029,,,,,,,6128796105,ROBERTA STEVENSON,PRINCIPAL,USED MERCH STORES,2000,31000,2,1,1,1,1,5932,200,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1219448,JOJO,0,313,45,5736,2912 HENNEPIN AVE,MINNEAPOLIS,MN,55408,1954,,,,,,,6128245656,JENNIFER BOWER,PRINCIPAL,EATING PLACES,2000,150000,2,6,0,6,0,5812,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1220412,DIMENSION PLUMBING & HEATING,0,621,45,7262,1985 N BROADWAY,ROCHESTER,MN,55906,4010,,,,,,,5075299111,JEFF BANTLEY,PRESIDENT,PLBNG HTNG AIR-CO,2000,150000,2,3,0,3,0,1711,400,,,,,,,,,,,,0,0,1,,,491,,,,,6,2,,,1019
2000,1224471,MYKENNAS CAFE,0,313,45,5736,7650 EDINBOROUGH WAY,MINNEAPOLIS,MN,55435,5978,,,,,,,9528312321,,,EATING PLACES,2000,150000,2,6,0,6,0,5812,9902,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1019
2000,1225916,LJP ENTERPRISES TRUCKING LLC,0,588,45,5379,1139 CENTER ST,MANKATO,MN,56003,2108,,RUR RTE 4 BOX 266,SAINT PETER,MN,56082,9419,5076251199,LARRY BEIDERMAN,,LCL TRCKG W/O STRGE,2000,430000,2,8,0,8,0,4212,0,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,1122
2000,1226369,PFM INTEGRATORS INC,0,126,45,1564,2726 AUTUMN WOODS DR,CHASKA,MN,55318,1159,,,,,,,6128451569,ERIC PETERSON,OWNER,CSTM CMPTR PRGMG SV,2000,190000,2,3,0,3,0,7371,0,,,,,,,,,,,,0,0,1,,,370,,,,,5,2,,,1019
2000,1228340,STUDIO IN STICKS,0,214,45,2012,34257 COUNTY RD 13,CROSSLAKE,MN,56442,,,,,,,,2186923993,MARY BETH BROOKS,OWNER,BUS SERVICES NEC,2000,42000,2,1,0,1,0,7389,600,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1019
2000,1233258,THOMAS TOYS & COLLECTIBLES,0,698,45,7647,1165 7TH ST W,SAINT PAUL,MN,55102,3915,,,,,,,6512902038,THOMAS THAO,OWNER,HOBBY TOY GAME SH,2000,31000,2,1,0,1,0,5945,200,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1248884,CFR COMMUNICATIONS,0,698,45,7647,2341 ELLIS AVE,SAINT PAUL,MN,55114,1249,,,,,,,6516443879,LAUREL SPEAR,OWNER,DATA PROC PREPARAT,2000,44000,2,1,0,1,0,7374,102,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1019
2000,1278857,PORTERHOUSE MINNESOTA INC,0,698,45,7647,235 LITTLE CANADA RD E,SAINT PAUL,MN,55117,1325,,,,,,,6514839248,ROBERT GILLEN,PRESIDENT,EATING PLACES,2000,490000,2,22,0,22,0,5812,802,,,,,PORTERHUSE STEAK SEAFOOD GRILL,,,,,,,0,0,1,,,370,,,,,8,3,,,1103
2000,1280291,HOMEPRIDE OMNI SYSTEMS,0,918,45,7647,7200 HUDSON BLVD N,SAINT PAUL,MN,55128,7055,,,,,,,6517024025,FRED BARR,PRINCIPAL,LMBR BLDNG MTRLS,2000,300000,2,3,2,3,2,5211,200,,,,,,,,,,,,0,0,1,,,370,,,,,7,3,,,1101
2000,1280945,COVERCRAFT COMPANY,0,698,45,7647,2131 DIVISION ST N,SAINT PAUL,MN,55109,4100,,,,,,,6517733922,GREGORY N KRAUSHAAR,PRESIDENT,MISC RTL STRS NEC,2000,120000,2,2,0,2,0,5999,1201,,,,,,,,,,,,0,0,1,,,370,,,,,8,3,,,1215
2000,1349989,SPECTRUM MINNESOTA,0,830,45,4154,,HOPE,MN,56046,,,P O BOX 127,HOPKINS,MN,55343,127,9529459992,DONALD WHRITNOUR,OWNER,SEC CMMDTY SVCS N,2000,72000,2,1,0,1,0,6289,9901,,,,,,,,,,,,0,0,1,,,,,,,,5,3,,,1211
2000,1353288,GANS & CO,0,313,45,4161,13635 SPRING LAKE RD,HOPKINS,MN,55345,2329,,,,,,,9529355620,JEFFREY GANS,OWNER,SNGL-FAM HSNG CNSTR,2000,100000,2,1,0,1,0,1521,9901,101,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1017
2000,1355978,GUTTERS GALORE,0,313,45,2166,10366 VALLEY FORGE LN N,OSSEO,MN,55369,2849,,P O BOX 1938,OSSEO,MN,55311,6938,7634254033,RANDY WATKINS,PARTNER,RFNG SDNG SHT MTL,2000,100000,2,2,0,2,0,1761,101,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1017
2000,1359814,HARVEST BAKERY SERVICES,0,313,45,5736,8618 THOMAS AVE S,MINNEAPOLIS,MN,55431,1944,,,,,,,9528815895,JEFF GIESEL,PARTNER,MNGMNT CNSLTNG SVCS,2000,210000,2,3,0,3,0,8742,407,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1020
2000,1366470,A&J IMPORTS,0,313,45,5736,40 S 7TH ST,MINNEAPOLIS,MN,55402,1606,,,,,,,6123599262,JOHN MELBYE,PRESIDENT,GRCRS RLTD PRDS N,2000,100000,2,1,0,1,0,5149,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1020
2000,1366546,ANIMEFARE LLC,0,698,45,7647,2285 STEWART AVE,SAINT PAUL,MN,55116,3143,,,,,,,6516959659,JEFF NORUSIS,,RCD PRRCRDED TP ST,2000,46000,2,1,0,1,0,5735,102,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1020
2000,1366561,QUALTECH INTERNATIONAL CORP,0,225,45,7647,1355 MENDOTA HEIGHTS RD,SAINT PAUL,MN,55120,1199,,,,,,,6513650202,JOEL OWENS,PRESIDENT,COMPTR SOFTWRE STR,2000,550000,2,5,0,5,0,5734,101,9901,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1020
2000,1366744,BARGAIN CORNER TH,0,841,45,5869,501 E 7TH ST,MORRIS,MN,56267,1240,,,,,,,3205890304,BRENDA HOVE,PARTNER,VARIETY STORES,2000,87000,2,2,0,2,0,5331,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1020
2000,1378095,SEASONIX INC,0,313,45,5736,15755 32ND AVE N,MINNEAPOLIS,MN,55447,1457,,,,,,,7635197042,ROBERT W FAYFIELD,PRESIDENT,COMMRCL ART GR DSG,2000,170000,2,3,2,3,2,7336,104,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1020
2000,1379325,GAYLES CREATIVE DESIGN,0,214,45,1088,N389 BUSINESS 381,BRAINERD,MN,56401,,,,,,,,2188288222,FRED JENSON,OWNER,DATA PROC PREPARAT,2000,80000,2,2,0,2,0,7374,102,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1020
2000,1380729,NORTHERN LIGHTS IMPORTS LLC,0,38,45,5736,251 SYLVAN LN NE,MINNEAPOLIS,MN,55432,4937,,P O BOX 32007,MINNEAPOLIS,MN,55432,7,7635724100,CRAIG T OLSON,MANAGER,LIQUOR STORES,2000,87000,2,1,0,1,0,5921,102,,,,,GETGRAPESCOM,,,,,,,0,0,1,,,370,,,,,7,2,,,1020
2000,1380786,RED ROCK RADIO,0,357,45,3545,717 NE 4TH ST,GRAND RAPIDS,MN,55744,3104,,,,,,,2183267427,MINDY LAROSE,MANAGER,RADIO BRDCSTG STNS,2000,24000,2,1,0,1,0,4832,100,,,,,KQDS RADIO,,,,,,,0,0,1,,,,,,,,5,2,,,1020
2000,1383830,LIND ADAM M,0,676,45,297,RR 3 BOX 82,ANGUS,MN,56712,9758,,,,,,,7017409353,ADAM M LIND,OWNER,ALM SHEET PLTE FO,2000,100000,2,1,0,1,0,3353,9903,,,,,IRONMAN WELDING & FABRICATION,,,,,,,0,0,0,,,218,,,,,5,2,,,1020
2000,1395867,MEMORIES WITH MARY,0,819,45,7549,,SAINT CLOUD,MN,56304,,,P O BOX 384,SAUK RAPIDS,MN,56379,384,3202594587,MARY RUEGEMER,OWNER,MISC PRSNL SVCS NE,2000,29000,2,1,0,1,0,7299,504,,,,,,,,,,,,0,0,1,,,503,,,,,7,2,,,1020
2000,1431852,CREATIVE WEB ELEMENTS,0,588,45,5379,2037 ROE CREST DR,MANKATO,MN,56003,3430,,,,,,,5073876172,MATT KLABER,OWNER,DATA PROC PREPARAT,2000,40000,2,1,0,1,0,7374,102,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1020
2000,1490213,VERTICAL PERFECTIONS,0,225,45,1301,13705 WASHBURN AVE S,BURNSVILLE,MN,55337,2108,,,,,,,9527368129,JOHN SIRBASKU,OWNER,ORNMNTL TREE SVCS,2000,33000,2,1,0,1,0,783,9902,,,,,,,,,,,,0,0,1,,,370,,,,,7,2,,,1023
2000,1493654,UPTOWN CAFFE,0,60,45,752,523 MINNESOTA AVE NW,BEMIDJI,MN,56601,3024,,,,,,,2184445282,CAROLYN JACOBS,PRESIDENT,EATING PLACES,2000,140000,2,6,0,6,0,5812,0,,,,,,,,,,,,0,0,1,,,,,,,,5,2,,,1023
2000,1493720,STOCKADE CAMPGROUND,0,335,45,4770,11789 N ST HWY 34,LAKE ITASCA,MN,56470,,,,,,,,2187322700,BILL JONES,OWNER,TRAILER PRKS CMPST,2000,28000,2,1,0,1,0,7033,9901,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1023
2000,1493811,SHANTY,0,962,45,1270,307 122TH AVE S STE 5,BUFFALO,MN,55313,,,,,,,,7636841221,DAVID HIMLEY,PARTNER,EATING PLACES,2000,47000,2,2,0,2,0,5812,0,,,,,,,,,,,,0,0,1,,,370,,,,,6,2,,,1023
2000,1493977,HOT WIRE ELECTRIC,0,544,45,6926,14013 325TH AVE,PRINCETON,MN,55371,8521,,,,,,,6128022059,JEFFREY GROVES,OWNER,ELECTRICAL WORK,2000,42000,2,1,0,1,0,1731,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1023
2000,1545016,ASIAN INTERIOR DESIGN,0,698,45,7647,1799 AMES AVE,SAINT PAUL,MN,55119,4801,,,,,,,6512312060,SHERRY CRENSHAW,OWNER,BUS SERVICES NEC,2000,220000,2,4,0,4,0,7389,600,,,,,,,,,,,,0,0,1,,,370,,,,,8,2,,,1017
2000,1552921,SHERMERS COMPUTERS,0,379,45,5848,12 UNION ST N,MORA,MN,55051,1326,,,,,,,3202252000,TONY SHERMER,OWNER,COMPTR MAINT REPAI,2000,120000,2,2,0,2,0,7378,0,,,,,,,,,,,,0,0,1,,,,,,,,4,2,,,1023
2000,1556625,BELLA SALON & SPA,0,313,45,5736,3811 W 50TH ST,MINNEAPOLIS,MN,55410,2019,,,,,,,6129287835,JOSEPH CRUZ,OWNER,BEAUTY SHOPS,2000,150000,2,10,1,10,1,7231,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,3,,,1211
2000,1558217,PATIENT CHOICE HEALTHCARE INC,0,313,45,5736,7400 METRO BLVD STE 475,MINNEAPOLIS,MN,55439,2361,,,,,,,9528427321,RANDELL HERMAN,PRESIDENT,ACCDNT HLTH INSRNC,2000,1000000,2,6,0,6,0,6321,0,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1023
2000,1562078,PSYCHO CLEANERS,0,313,45,5736,1918 3RD AVE S,MINNEAPOLIS,MN,55404,2709,,,,,,,6128728771,DINA PETTIT,PARTNER,DRYCLNG PLT EXC RG,2000,46000,2,2,0,2,0,7216,9901,,,,,,,,,,,,0,0,1,,,370,,,,,9,2,,,1023
2000,1562342,SARAHS GIFTS FROM HEART,0,170,45,5834,2408 3RD AVE N,MOORHEAD,MN,56560,2503,,,,,,,2182361385,SARAH OLSEN,PARTNER,GFT NVLTY SVENR S,2000,98000,2,3,0,3,0,5947,0,,,,,,,,,,,,0,0,1,,,187,,,,,5,2,,,1023
2000,1562375,PREMIER INSULATION,0,621,45,7262,8573 11TH AVE NW,ROCHESTER,MN,55901,8609,,,,,,,5072881917,DON DEFORD,PARTNER,PLSTRNG DWALL INS,2000,270000,2,5,0,5,0,1742,203,,,,,,,,,,,,0,0,1,,,491,,,,,6,3,,,1211
